path,pipeline,size_mb,t_comp_ms,t_aes_ms,t_kem_ms,t_total_ms
data\user_data\D1\PXL_20260419_135036961.MP.jpg,C,7.027311325073242,0.0,9.442800015676767,0.0,9.442800015676767
data\user_data\D1\PXL_20260419_135036961.MP.jpg,D,7.027311325073242,349.5229999534786,8.735400042496622,33.019700029399246,391.27810002537444
data\user_data\D1\PXL_20260419_135041820.mp4,A,16.0,42.356799996923655,19.527000025846064,35.55859997868538,97.4424000014551
data\user_data\D1\PXL_20260419_135041820.mp4,B,16.0,0.0,20.848700019996613,33.61920005409047,54.46790007408708
data\user_data\D1\PXL_20260419_135041820.mp4,C,16.0,0.0,21.53060003183782,0.0,21.53060003183782
data\user_data\D1\PXL_20260419_135041820.mp4,D,16.0,780.3272000164725,20.496000011917204,32.91989996796474,833.7430999963544
data\user_data\D1\PXL_20260419_135135853.mp4,A,16.0,46.51359998388216,20.735500031150877,31.926500028930604,99.17560004396364
data\user_data\D1\PXL_20260419_135135853.mp4,B,16.0,0.0,20.16770001500845,35.168099973816425,55.335799988824874
data\user_data\D1\PXL_20260419_135135853.mp4,C,16.0,0.0,20.91600000858307,0.0,20.91600000858307
data\user_data\D1\PXL_20260419_135135853.mp4,D,16.0,774.082499963697,20.452600030694157,34.86989997327328,829.4049999676645
data\user_data\D1\PXL_20260424_155744505.mp4,A,16.0,42.81189996981993,20.712099969387054,35.89070000452921,99.4146999437362
data\user_data\D1\PXL_20260424_155744505.mp4,B,16.0,0.0,20.17769997473806,36.04199999244884,56.2196999671869
data\user_data\D1\PXL_20260424_155744505.mp4,C,16.0,0.0,21.31009998265654,0.0,21.31009998265654
data\user_data\D1\PXL_20260424_155744505.mp4,D,16.0,800.3127999836579,19.929600006435066,32.895500015001744,853.1379000050947
data\user_data\D1\PXL_20260425_074407653.mp4,A,16.0,40.242800023406744,20.800900005269796,34.90949998376891,95.95320001244545
data\user_data\D1\PXL_20260425_074407653.mp4,B,16.0,0.0,20.359900023322552,34.80490000220016,55.16480002552271
data\user_data\D1\PXL_20260425_074407653.mp4,C,16.0,0.0,21.725600003264844,0.0,21.725600003264844
data\user_data\D1\PXL_20260425_074407653.mp4,D,16.0,763.4591000387445,20.18680004402995,34.710200037807226,818.3561001205817
data\user_data\D1\PXL_20260425_175428623.mp4,A,16.0,45.41300004348159,20.06229996914044,32.32980001484975,97.80510002747178
data\user_data\D1\PXL_20260425_175428623.mp4,B,16.0,0.0,20.385799987707287,36.200799979269505,56.58659996697679
data\user_data\D1\PXL_20260425_175428623.mp4,C,16.0,0.0,21.202899981290102,0.0,21.202899981290102
data\user_data\D1\PXL_20260425_175428623.mp4,D,16.0,789.7193999961019,20.625000004656613,33.03500002948567,843.3794000302441
data\user_data\D1\PXL_20260425_181856678.mp4,A,16.0,43.00549998879433,20.378999994136393,34.01589998975396,97.40039997268468
data\user_data\D1\PXL_20260425_181856678.mp4,B,16.0,0.0,21.259900007862598,35.94390000216663,57.20380001002923
data\user_data\D1\PXL_20260425_181856678.mp4,C,16.0,0.0,21.764100005384535,0.0,21.764100005384535
data\user_data\D1\PXL_20260425_181856678.mp4,D,16.0,762.0106000103988,20.03439998952672,37.248199980240315,819.2931999801658
data\user_data\D1\PXL_20260425_181909357.mp4,A,16.0,45.834199991077185,21.48160000797361,39.45699997711927,106.77279997617006
data\user_data\D1\PXL_20260425_181909357.mp4,B,16.0,0.0,21.657600009348243,39.09259999636561,60.75020000571385
data\user_data\D1\PXL_20260425_181909357.mp4,C,16.0,0.0,22.430600016377866,0.0,22.430600016377866
data\user_data\D1\PXL_20260425_181909357.mp4,D,16.0,817.4664999824017,20.64169995719567,33.550299995113164,871.6584999347106
data\user_data\D1\PXL_20260425_182325962.mp4,A,16.0,43.810200004372746,20.299000025261194,31.773600028827786,95.88280005846173
data\user_data\D1\PXL_20260425_182325962.mp4,B,16.0,0.0,20.479200000409037,35.34550004405901,55.824700044468045
data\user_data\D1\PXL_20260425_182325962.mp4,C,16.0,0.0,21.074899996165186,0.0,21.074899996165186
data\user_data\D1\PXL_20260425_182325962.mp4,D,16.0,793.3931999723427,21.086900029331446,34.16079998714849,848.6408999888226
data\user_data\D1\PXL_20260428_091534530.mp4,A,7.941771507263184,25.258900015614927,10.488600004464388,32.661500037647784,68.4090000577271
data\user_data\D1\PXL_20260428_091534530.mp4,B,7.941771507263184,0.0,10.539899987634271,33.87240000301972,44.41229999065399
data\user_data\D1\PXL_20260428_091534530.mp4,C,7.941771507263184,0.0,11.743400013074279,0.0,11.743400013074279
data\user_data\D1\PXL_20260428_091534530.mp4,D,7.941771507263184,404.0973000228405,11.650000000372529,37.21679997397587,452.9640999971889
data\user_data\D1\sample_config.json,A,0.0003261566162109375,1.509399968199432,0.6915000267326832,40.070499991998076,42.27139998693019
data\user_data\D1\sample_config.json,B,0.0003261566162109375,0.0,0.059399986639618874,36.42189997481182,36.48129996145144
data\user_data\D1\sample_config.json,C,0.0003261566162109375,0.0,0.014999997802078724,0.0,0.014999997802078724
data\user_data\D1\sample_config.json,D,0.0003261566162109375,0.1265000319108367,0.07080001523718238,35.794599971268326,35.991900018416345
data\user_data\D1\sample_stream.ndjson,A,0.000698089599609375,0.06509997183457017,0.07020001066848636,36.421599972527474,36.55689995503053
data\user_data\D1\sample_stream.ndjson,B,0.000698089599609375,0.0,0.07489998824894428,34.76989996852353,34.844799956772476
data\user_data\D1\sample_stream.ndjson,C,0.000698089599609375,0.0,0.016300007700920105,0.0,0.016300007700920105
data\user_data\D1\sample_stream.ndjson,D,0.000698089599609375,0.1411999692209065,0.07020001066848636,36.21059999568388,36.42199997557327
data\user_data\D1\VID_20231118_173324.mp4,A,6.558999061584473,33.750300004612654,9.099100017920136,38.64029998658225,81.48970000911504
data\user_data\D1\VID_20231118_173324.mp4,B,6.558999061584473,0.0,9.588000015355647,38.039500010199845,47.62750002555549
data\user_data\D1\VID_20231118_173324.mp4,C,6.558999061584473,0.0,9.436099964659661,0.0,9.436099964659661
data\user_data\D1\VID_20231118_173324.mp4,D,6.558999061584473,370.9345000097528,8.576499996706843,32.67550002783537,412.186500034295
data\user_data\D1\VID_20240217_152042.mp4,A,6.325420379638672,30.812599987257272,7.868500018958002,33.04459998616949,71.72569999238476
data\user_data\D1\VID_20240217_152042.mp4,B,6.325420379638672,0.0,8.251899969764054,31.917299958877265,40.16919992864132
data\user_data\D1\VID_20240217_152042.mp4,C,6.325420379638672,0.0,8.435600029770285,0.0,8.435600029770285
data\user_data\D1\VID_20240217_152042.mp4,D,6.325420379638672,376.7211999511346,7.992199971340597,39.632100029848516,424.34549995232373
data\user_data\D1\VID_20240904_164931.mp4,A,9.02902889251709,52.317800000309944,11.025799962226301,35.66090000094846,99.0044999634847
data\user_data\D1\VID_20240904_164931.mp4,B,9.02902889251709,0.0,11.586899985559285,33.46159995999187,45.04849994555116
data\user_data\D1\VID_20240904_164931.mp4,C,9.02902889251709,0.0,12.582099996507168,0.0,12.582099996507168
data\user_data\D1\VID_20240904_164931.mp4,D,9.02902889251709,543.8280000234954,11.236899998039007,33.12850004294887,588.1934000644833
data\user_data\D1\VID_20250115_183009~2.mp4,A,6.944969177246094,38.381699996534735,8.850099984556437,32.73500001523644,79.96679999632761
data\user_data\D1\VID_20250115_183009~2.mp4,B,6.944969177246094,0.0,12.179900018963963,36.94210003595799,49.122000054921955
data\user_data\D1\VID_20250115_183009~2.mp4,C,6.944969177246094,0.0,12.692400021478534,0.0,12.692400021478534
data\user_data\D1\VID_20250115_183009~2.mp4,D,6.944969177246094,437.2142999782227,10.00680000288412,32.68699999898672,479.90809998009354
data\user_data\D1\VID_20250618_101940.mp4,A,7.730243682861328,36.395000002812594,9.56069998210296,32.76079997885972,78.71649996377528
data\user_data\D1\VID_20250618_101940.mp4,B,7.730243682861328,0.0,10.080099978949875,33.32079999381676,43.40089997276664
data\user_data\D1\VID_20250618_101940.mp4,C,7.730243682861328,0.0,10.136699944268912,0.0,10.136699944268912
data\user_data\D1\VID_20250618_101940.mp4,D,7.730243682861328,465.8362999907695,10.591700032819062,43.87149994727224,520.2994999708608
data\user_data\D1\VID_20250726_163139.mp4,A,6.631858825683594,27.63039997080341,8.381200022995472,34.831499971915036,70.84309996571392
data\user_data\D1\VID_20250726_163139.mp4,B,6.631858825683594,0.0,9.384000033605844,34.252599987667054,43.6366000212729
data\user_data\D1\VID_20250726_163139.mp4,C,6.631858825683594,0.0,8.707800006959587,0.0,8.707800006959587
data\user_data\D1\VID_20250726_163139.mp4,D,6.631858825683594,356.4556000055745,8.55630001751706,34.50919996248558,399.52109998557717
data\user_data\D1\VID_20250904_214933.mp4,A,8.964494705200195,26.19599999161437,11.064300022553653,32.48990001156926,69.75020002573729
data\user_data\D1\VID_20250904_214933.mp4,B,8.964494705200195,0.0,12.8825000138022,34.52459996333346,47.40709997713566
data\user_data\D1\VID_20250904_214933.mp4,C,8.964494705200195,0.0,12.683800014201552,0.0,12.683800014201552
data\user_data\D1\VID_20250904_214933.mp4,D,8.964494705200195,440.5136999557726,11.854099982883781,32.86069998284802,485.2284999215044
data\user_data\D1\VID_20250928_135549.mp4,A,6.370865821838379,26.92979999119416,8.028000011108816,31.66749997762963,66.6252999799326
data\user_data\D1\VID_20250928_135549.mp4,B,6.370865821838379,0.0,8.231499989051372,34.82020000228658,43.051699991337955
data\user_data\D1\VID_20250928_135549.mp4,C,6.370865821838379,0.0,8.692999952472746,0.0,8.692999952472746
data\user_data\D1\VID_20250928_135549.mp4,D,6.370865821838379,324.93779994547367,7.725799980107695,33.674800011795014,366.3383999373764
data\user_data\D1\VID_20251005_181221.mp4,A,7.043639183044434,25.047599978279322,8.521399984601885,33.471600036136806,67.04059999901801
data\user_data\D1\VID_20251005_181221.mp4,B,7.043639183044434,0.0,9.421299968380481,33.04729994852096,42.46859991690144
data\user_data\D1\VID_20251005_181221.mp4,C,7.043639183044434,0.0,9.279499994590878,0.0,9.279499994590878
data\user_data\D1\VID_20251005_181221.mp4,D,7.043639183044434,336.17820002837107,9.315600036643445,33.65630004554987,379.1501001105644
